SEM,NQUEST,POIDSM,RESCOUR,RESDEP,RESSECT,RESCOMM,RESC,JDEP,MNP,MNP5,MNPMOB,MNPACT,TYPELOG,OCCUPLOG,LOY_HC,LOY_NSP,ALLOC,CHG,CHG_NSP,LOY_PARK,PARK,NBPI,SURF,TELFIX,INTERNET,ANEM,MNEM,CHOIXLOG1,CHOIXLOG2,CHOIXLOG3,ACOMM,NB_VELO,NB_VAE,PARKVELO,NB_VD,TYPEV1,ENERGV1,APMCV1,PUISSV1,ANKMV1,CPTKMV1,POSSV1,STATV1,TYPEV2,ENERGV2,APMCV2,PUISSV2,ANKMV2,CPTKMV2,POSSV2,STATV2,TYPEV3,ENERGV3,APMCV3,PUISSV3,ANKMV3,CPTKMV3,POSSV3,STATV3,TYPEV4,ENERGV4,APMCV4,PUISSV4,ANKMV4,CPTKMV4,POSSV4,STATV4,NB_2RM,NB_VEH,TYPERM1,MOTRM1,ENERM1,APMCRM1,CYLRM1,ANKMRM1,STATRM1,TYPERM2,MOTRM2,ENERM2,APMCRM2,CYLRM2,ANKMRM2,STATRM2,TYPERM3,MOTRM3,ENERM3,APMCRM3,CYLRM3,ANKMRM3,STATRM3,TYPERM4,MOTRM4,ENERM4,APMCRM4,CYLRM4,ANKMRM4,STATRM4,ANCOUT,ASSCOUT,REVENU
201113,93040951,349.07825457,2,93,9304,93048,556465H,5,4,4,4,2,4,3,1100,,2,250,,,2,5,110,1,1,10,,,,,93048,2,0,1,1,1,6,2002,6,18000,120000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9
201049,93041011,403.22709075,2,93,9304,93006,556194B,4,5,2,2,,5,3,87,,1,20,,,3,3,48,1,1,2,,02,08,,93048,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201004,93041031,579.37390723,2,93,9304,93048,556432H,5,2,2,1,,6,3,350,,1,176,,,3,4,72,1,2,38,,,,,93048,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201014,93041061,579.37390723,2,93,9304,93006,556196A,3,2,2,2,1,4,3,320,,2,180,,,2,3,60,1,1,11,,,,,93063,0,,1,1,1,2,1994,5,5000,110000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4
201007,93041101,579.37390723,2,93,9304,93048,556615H,5,2,2,1,1,5,3,305,,2,210,,,3,3,87,1,1,5,0,03,16,,93048,0,,1,1,1,1,1993,4,5000,165500,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4
201047,93041121,349.07825457,2,93,9304,93048,556259G,2,4,4,4,2,6,3,270,,1,100,,,3,3,52,1,1,10,,01,,,93048,0,,2,3,1,6,1990,7,5000,80000,1,3,1,6,2006,6,3000,32000,3,3,1,6,2002,7,6000,55000,1,3,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8
201047,93041161,579.37390723,2,93,9304,93048,556539H,5,2,1,1,1,5,3,350,,2,100,,,3,2,42,1,1,8,,16,,,97000,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201009,93041171,579.37390723,2,93,9304,93006,556197D,2,2,2,2,,5,3,350,,1,100,,,3,2,44,1,1,1,2,16,,,93048,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200950,93041201,430.30150883,2,93,9304,93006,556197A,4,1,1,,,4,3,275,,2,100,,,3,2,40,1,2,44,,,,,93061,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201016,93041211,349.07825457,2,93,9304,93063,556169B,2,4,4,4,2,4,6,950,,2,70,,,2,3,75,1,1,7,,,,,75119,0,,1,2,1,1,1995,7,2500,160000,1,7,1,2,2008,5,1300,3500,1,7,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6
201047,93041241,430.30150883,2,93,9304,93048,556528G,1,1,1,1,,5,6,300,,2,200,,25,,3,65,1,1,30,,,,,92026,0,,1,1,1,1,2000,9,18000,180000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6
201049,93041311,430.30150883,2,93,9304,93048,556435F,1,1,1,,,5,3,339,,,190,,,3,4,90,1,2,36,,,,,29019,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201004,93041341,349.07825457,2,93,9304,93048,556288I,2,4,4,3,,5,3,170,,1,,1,,2,4,75,1,1,6,,,,,75113,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201107,93041391,430.30150883,2,93,9304,93048,556541G,1,1,1,,,6,3,390,,2,110,,,3,2,55,1,2,12,0,,,,93048,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201009,93041411,430.30150883,2,93,9304,93048,556289I,2,1,1,1,1,4,6,400,,2,100,,,3,1,35,1,1,6,6,,,,93048,0,,2,1,1,3,2000,5,6000,180000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,2002,2,500,5,,,,,,,,,,,,,,,,,,,,,,4,3,4
201102,93041451,349.07825457,2,93,9304,93048,556491B,5,4,2,2,2,4,2,1200,,2,100,,,3,3,60,1,1,3,5,02,04,,75112,0,,1,1,1,1,1999,5,6000,57000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9
201043,93041461,579.37390723,2,93,9304,93006,556185E,1,2,1,1,,5,3,500,,1,200,,,3,3,75,1,1,3,,02,,,93006,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201045,93041471,579.37390723,2,93,9304,93048,556547A,1,2,2,2,2,4,6,890,,2,70,,,2,2,50,1,1,2,6,04,12,,94037,2,0,1,1,1,3,2007,7,15000,40000,4,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9
201108,93041521,629.23557221,2,93,9304,93048,556465D,5,3,2,2,2,4,6,615,,2,120,,15,,3,62,1,1,1,6,06,12,,75120,2,0,1,1,1,3,2003,6,12000,97000,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,2,2007,2,2000,7,,,,,,,,,,,,,,,,,,,,,,2,4,7
201052,93041541,579.37390723,2,93,9304,93048,556485C,2,2,1,1,1,5,1,,,,150,,,3,2,33,1,1,10,,,,,75119,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201016,93041561,629.23557221,2,93,9304,93063,556257G,5,3,3,3,,4,3,470,,1,290,,,2,4,75,1,1,8,,,,,93048,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201104,93041571,629.23557221,2,93,9304,93048,556516A,2,3,2,1,2,6,4,800,,2,200,,,2,3,70,1,1,10,1,,,,75112,0,,1,2,1,3,2001,5,5000,140000,1,7,1,3,2005,5,10000,60000,1,3,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,8
201004,93041611,430.30150883,2,93,9304,93048,556523C,3,1,1,1,1,4,6,800,,2,140,,,2,3,80,1,1,10,,,,,93048,0,,1,1,1,2,1979,6,20000,170000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5
201104,93041631,430.30150883,2,93,9304,93048,556548A,1,1,1,1,,6,3,650,,2,170,,50,,4,90,1,1,24,8,,,,93048,0,,2,1,1,1,2004,6,10000,68000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6
201014,93041691,403.22709075,2,93,9304,93048,556468H,5,5,5,5,2,4,1,,,,300,,,3,6,96,1,1,13,,,,,93048,4,0,1,1,1,3,2006,10,8000,36000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9
201104,93041711,629.23557221,2,93,9304,93048,556483A,4,3,2,2,2,4,3,450,,2,220,,,2,3,63,1,1,3,,02,03,,93061,3,0,1,1,1,3,1998,7,1000,100000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6
201010,93041751,430.30150883,2,93,9304,93048,556439I,3,1,1,1,,4,3,307,,1,60,,13,,3,50,1,2,13,,,,,93048,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201113,93041771,579.37390723,2,93,9304,93063,556162D,4,2,2,2,2,5,6,580,,1,70,,,3,2,53,1,1,1,6,05,10,,95268,0,,2,1,1,3,1994,6,3600,280000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4
201010,93041791,430.30150883,2,93,9304,93048,556468A,5,1,1,1,1,5,3,220,,1,35,,,3,1,18,2,1,2,6,01,16,,93048,0,,2,1,1,1,1989,5,7000,130000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
201104,93041871,349.07825457,2,93,9304,93048,556518B,2,4,3,3,2,4,2,600,,2,150,,,3,3,48,1,1,5,,01,08,,93048,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201105,93041901,430.30150883,2,93,9304,93048,556465E,4,1,1,1,1,5,1,,,,180,,,3,3,62,1,1,10,,,,,93048,1,0,1,1,1,1,2003,5,5000,49000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7
201104,93041911,817.77346983,2,93,9304,93048,556512E,2,4,3,3,1,2,6,600,,2,600,,,2,3,85,1,1,11,,,,,69389,2,0,1,1,1,1,1998,8,30000,139000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6
201103,93041931,1474.088261,2,93,9304,93048,556284C,3,3,2,2,2,2,2,900,,2,300,,,3,5,160,1,1,3,1,04,05,,93048,0,,1,1,1,3,2008,6,10000,21000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201107,93041941,579.37390723,2,93,9304,93006,556167F,1,2,2,1,1,4,1,,,,120,,,3,1,30,1,1,10,,,,,54431,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201107,93041971,403.22709075,2,93,9304,93063,556165I,1,5,3,3,1,5,3,369,,1,212,,,3,4,101,1,1,5,4,02,04,,93063,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201103,93041981,349.07825457,2,93,9304,93048,556436E,1,4,4,4,2,6,3,626,,2,150,,,3,3,65,1,1,11,,,,,93071,3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
201115,93042041,579.37390723,2,93,9304,93048,556464G,4,2,2,2,2,4,3,179,,2,79,,,3,1,22,1,1,3,,01,16,,75110,1,0,1,1,1,1,2002,5,55000,100000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7
201105,93042091,430.30150883,2,93,9304,93006,556428F,2,1,1,,,5,6,400,,1,,1,,3,1,25,1,2,2,,01,10,,93006,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201105,93042121,430.30150883,2,93,9304,93006,556183H,2,1,1,1,1,4,1,,,,126,,,3,2,50,1,1,11,,,,,93006,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201114,93042191,430.30150883,2,93,9304,93006,556428C,3,1,1,1,,6,3,260,,2,200,,,3,2,45,1,1,25,,,,,93006,0,,2,1,1,2,1995,6,0,50000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3
201103,93042391,817.77346983,2,93,9304,93063,556249A,2,4,4,4,2,2,2,700,,2,22,,,3,4,75,1,1,9,,,,,93006,1,0,1,1,1,1,1991,4,1200,110000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,10
201118,93042401,430.30150883,2,93,9304,93006,556422D,1,1,1,1,1,4,2,500,,2,126,,,3,2,53,1,1,8,,,,,93048,0,,1,1,1,1,2001,6,370,7500,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6
201118,93042411,579.37390723,2,93,9304,93063,556244B,3,2,2,2,1,5,6,700,,2,70,,,2,2,47,1,1,4,,01,03,,93061,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201113,93042471,403.22709075,2,93,9304,93063,556161F,4,5,4,4,1,5,3,601,,2,56,,,3,5,151,1,1,6,7,,,,93063,0,,1,1,1,1,2001,7,7000,101000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201107,93042501,817.77346983,2,93,9304,93048,556468A,1,4,2,2,2,2,2,900,,2,200,,,3,4,92,1,1,7,0,,,,75111,2,0,1,1,1,3,2007,6,12000,46000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,4,2,2010,3,5000,6,2,4,2,2007,2,5000,6,,,,,,,,,,,,,,,2,4,9
201105,93042531,1008.0523589,2,93,9304,93048,556199B,5,1,1,1,1,3,2,680,,2,250,,,3,4,75,1,1,3,,10,,,93048,1,0,1,1,1,1,2000,5,7000,72000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6
201104,93042551,579.37390723,2,93,9304,93006,556186H,5,2,2,2,2,4,3,545,,2,120,,,2,3,105,1,1,17,,,,,93006,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
201108,93042641,430.30150883,2,93,9304,93048,556562H,2,1,1,1,1,4,2,830,,2,110,,,3,2,51,1,1,2,6,01,04,,91232,0,,1,1,1,3,2008,6,12000,30000,3,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,6
201104,93042661,579.37390723,2,93,9304,93006,556184F,4,2,2,1,,4,1,,,,220,,,2,3,68,1,1,34,,,,,75120,0,,1,1,1,1,2001,4,11000,120000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
201106,93042701,579.37390723,2,93,9304,93048,556436A,4,2,2,2,2,4,3,550,,1,120,,,3,2,45,1,1,3,,01,10,,77058,0,,2,1,1,1,1994,5,7500,158000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6
201103,93042871,430.30150883,2,93,9304,93063,556166F,5,1,1,1,1,6,3,250,,2,50,,,3,1,35,1,1,6,1,,,,93063,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
201104,93042951,403.22709075,2,93,9304,93006,556195D,4,5,5,5,1,4,6,564,,2,133,,,2,4,77,1,1,4,,02,,,93006,3,0,1,1,1,3,2004,9,30000,195000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4
201117,93042961,430.30150883,2,93,9304,93048,556491A,5,1,1,1,1,4,6,600,,2,118,,,3,2,29,1,1,6,,,,,77142,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201103,93043031,403.22709075,2,93,9304,93048,556615D,2,7,7,7,3,4,3,500,,1,200,,50,,4,100,1,1,6,0,,,,93048,0,,1,1,1,3,1997,7,7000,250000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5
201107,93043051,430.30150883,2,93,9304,93048,556618C,2,1,1,,,6,3,360,,2,160,,50,,4,120,1,2,46,,,,,93048,0,,2,1,1,1,2010,4,4040,4040,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4
201114,93043091,430.30150883,2,93,9304,93048,556284I,2,1,1,1,1,5,1,,,,200,,,2,2,53,1,1,8,9,,,,75111,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201113,93043161,1474.088261,2,93,9304,93006,556169H,1,3,3,3,2,2,2,1150,,2,200,,,2,5,170,1,1,5,6,,,,75116,0,,,1,1,2,1990,4,5000,110000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7
201115,93043191,349.07825457,2,93,9304,93048,556436E,1,4,4,3,2,5,3,497,,2,225,,60,,4,70,1,1,17,1,02,05,,93048,0,,2,1,1,3,2004,8,20000,140000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7
201105,93043201,430.30150883,2,93,9304,93063,556131F,2,1,1,1,1,4,2,400,,2,165,,,3,3,50,1,2,2,6,01,04,,91434,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
201108,93043261,430.30150883,2,93,9304,93006,556188F,3,1,1,1,,4,6,295,,1,100,,,3,1,27,1,1,1,,01,,,94028,0,,2,1,1,1,1986,5,10000,189000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,12
201114,93043271,629.23557221,2,93,9304,93048,556515F,5,3,3,3,2,4,4,480,,2,100,,,3,2,33,1,1,9,,,,,93048,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
201103,93043281,579.37390723,2,93,9304,93048,556529I,3,2,2,2,,6,3,450,,2,150,,,3,3,75,1,1,6,6,,,,94033,1,0,1,1,1,3,2010,6,25000,16000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6
201118,93043341,579.37390723,2,93,9304,93006,556186C,2,2,2,2,,4,6,,1,3,,1,,3,3,81,1,1,11,,,,,93006,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201114,93043411,349.07825457,2,93,9304,93048,556618D,1,4,4,4,2,4,3,380,,2,140,,10,,3,60,1,1,13,4,,,,93066,0,,2,1,1,1,2000,6,7000,112000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5
201113,93043421,403.22709075,2,93,9304,93048,556294F,3,5,4,4,2,4,3,532,,1,170,,50,,4,129,1,1,5,7,,,,77284,0,,2,1,1,2,1992,6,2000,120000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6
201052,93043431,430.30150883,2,93,9304,93006,556455D,1,1,1,1,,6,1,,,,150,,,3,4,91,1,1,27,0,,,,75109,0,,2,1,1,3,2006,6,12000,50000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201108,93043501,579.37390723,2,93,9304,93048,556513A,2,2,2,2,1,4,8,,,,200,,60,,4,70,1,1,15,0,,,,93045,0,,1,1,1,1,1997,7,12500,221000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5
201108,93043671,430.30150883,2,93,9304,93063,556162C,3,1,1,1,,6,3,242,,2,90,,,3,2,60,1,1,16,,,,,93063,0,,2,1,1,3,1999,7,10000,180000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3
201108,93043701,349.07825457,2,93,9304,93048,556462G,1,4,3,3,2,4,1,,,,100,,,3,3,40,1,1,5,6,,,,93048,4,0,1,1,1,1,2004,,15000,90000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8
201107,93043771,430.30150883,2,93,9304,93048,556492E,2,1,1,1,1,4,2,650,,2,100,,,3,1,21,1,1,3,0,01,04,,59271,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201118,93048051,579.37390723,2,93,9304,93006,556192G,2,2,1,1,1,6,6,700,,2,,1,,3,3,86,1,1,4,,02,,,93045,1,0,1,1,1,3,2004,7,19000,126000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5
201119,93049001,579.37390723,2,93,9304,93048,556288I,3,2,2,2,1,6,3,340,,1,120,,10,,3,61,1,1,34,0,,,,78646,0,,1,1,1,3,2004,6,9500,158000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5
201120,93049041,349.07825457,2,93,9304,93006,556195D,5,4,4,4,4,4,3,400,,2,,1,,3,2,40,1,1,1,,01,,,93006,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201120,93049051,430.30150883,2,93,9304,93006,556195D,3,1,1,1,,4,3,300,,2,86,,28,,2,48,1,1,47,,,,,93006,0,,1,1,1,1,2004,5,5000,25000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11
201125,93049061,579.37390723,2,93,9304,93006,556184F,3,2,2,2,2,5,2,790,,2,90,,,2,2,50,1,1,9,,09,,,93045,0,,1,1,1,3,2010,5,20000,40000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8
201121,93049081,403.22709075,2,93,9304,93063,556165I,3,6,6,3,,5,3,490,,2,120,,,3,3,55,1,1,15,,,,,93063,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201121,93049091,430.30150883,2,93,9304,93006,556193C,5,1,1,1,,5,3,193,,1,49,,,3,3,40,1,2,50,,,,,93006,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
201121,93049101,349.07825457,2,93,9304,93048,556287G,5,4,2,2,,4,1,,,,70,,,3,2,40,1,1,1,,01,,,75120,0,,2,1,1,3,1999,7,10000,200000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4
201121,93049111,403.22709075,2,93,9304,93048,556435B,5,5,5,5,,5,3,683,,1,,1,,3,4,80,1,1,10,,,,,75119,0,,2,1,1,3,2003,6,5000,300000,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3
201125,93049121,579.37390723,2,93,9304,93048,556281E,3,2,2,2,2,5,2,880,,2,150,,,2,3,63,1,1,4,,01,,,93053,0,,1,1,1,1,1996,4,20000,180000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7
201122,93049151,349.07825457,2,93,9304,93063,556245H,3,4,4,4,3,4,3,700,,2,60,,,2,4,93,1,1,3,,01,,,93064,3,0,1,1,1,3,2004,6,3000,35000,1,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9
201122,93049161,430.30150883,2,93,9304,93006,556429B,4,1,1,1,,6,1,,,,200,,,2,5,90,1,1,35,,,,,93006,0,,1,1,1,2,2009,6,2000,4000,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5
201122,93049171,430.30150883,2,93,9304,93006,556434E,3,1,1,1,1,5,2,700,,2,164,,100,,3,70,1,1,7,11,01,02,,92012,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
201122,93049181,430.30150883,2,93,9304,93048,556511G,4,1,1,1,,5,3,500,,1,30,,,3,1,33,1,1,4,11,01,02,,93048,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201122,93049191,349.07825457,2,93,9304,93006,556184F,1,4,4,4,1,5,6,850,,2,,1,,2,3,95,1,1,6,,,,,93045,0,,2,1,1,1,2002,6,13000,90000,1,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11
201124,93049201,349.07825457,2,93,9304,93063,556169A,5,4,4,4,,6,3,78,,1,100,,,3,4,85,1,1,9,7,01,02,,93048,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
